7.545919012895567768e+00,-4.478342745155754479e+00,-5.711978664518482240e+00,-7.469595473356140047e+00
-6.860033969279754062e-01,8.095628863134265885e+00,-8.105880621251831286e+00,9.679117830610405315e-01
1.891043267771870928e+00,4.238303438879676754e+00,-9.813166095892029261e+00,8.748194462416426731e+00
1.752883943198852768e+00,-8.176369106712417789e+00,-4.332485485194327524e+00,-2.181257486879382146e+00
-4.663223499666536043e+00,-8.148544374465998885e+00,5.131604676630117545e+00,-1.857784361018118835e+00
-2.170701215558335839e+00,8.598998214297520093e+00,5.272660702334386329e+00,4.243862541745127892e+00
-2.409546257965109017e+00,8.510810474082122212e+00,3.089215405161968686e+00,2.041732658746759466e+00
2.440698455752859264e+00,5.563050148867338507e+00,-8.937860021547811229e+00,7.895116741480068256e+00
-4.217335727791867050e+00,-2.108008455182541319e+00,-1.722410189124975677e+00,-4.239601357327980935e+00
-7.331933510400347132e+00,-9.303988919904902843e+00,-1.042223058012173453e+01,8.083937571643000197e+00
1.336467541911528167e+00,-8.342907738226907455e+00,-3.806736812909298884e+00,-3.517087171309237092e+00
-3.987719613420177556e+00,8.294441919803613672e+00,4.179240065268313487e+00,3.030291910159647717e+00
-3.369610988336702473e+00,8.629730583968497015e+00,5.646171645442541909e+00,1.396277814417583141e+00
-3.475742207650704962e-01,5.852396031777963969e+00,-4.824956640413659237e+00,2.628342821084857395e+00
-3.689393617697491301e+00,5.127418845784146306e-01,-2.336465654435935235e+00,-2.871909264104401949e+00
2.545878347580048828e+00,-9.907083415819672112e+00,2.458906940246107453e+00,-7.892362289778914963e+00
-1.962100241882712259e+00,8.812093475764427808e+00,4.422197633000880757e+00,3.071946535927922106e+00
-2.251647232329985648e+00,8.939840212432153876e+00,2.721107620929060111e+00,1.946655808491515094e+00
-3.619773468518578952e+00,1.076655657162194402e+01,5.575557229375562862e+00,3.244724778934890530e+00
-3.547498579455158119e+00,-7.505236425864043603e+00,2.684031157759896757e+00,-2.052045599617177807e+00
6.906605356151186648e+00,-6.994978361916101228e+00,-6.029324238613090081e+00,-6.487168851756072385e+00
-1.945390563792415151e-01,7.147020935606573033e+00,5.326139026602614734e+00,3.604538127510803491e-01
2.855944192470743381e+00,-5.571763054688221750e+00,-3.775797417030852365e+00,-2.361110278121387740e+00
-4.486676373881509861e+00,-8.942925267697502179e+00,3.235964847623653107e+00,-9.626908607512074667e-01
3.532043479264545649e+00,-6.665902434618815597e+00,-3.311304156732708837e+00,-2.158700581701390231e+00
4.741045258131045159e+00,-6.613602797213978590e+00,-6.777106189279631820e+00,-4.444222145591133710e+00
-9.248615329256231199e-01,5.817620720086792652e+00,-5.944641003945670299e+00,-6.428645625394954211e-01
-1.016394288639929933e+01,8.309255834213487901e+00,8.314546033722152174e+00,4.413662109506722331e+00
-7.018083175135044094e+00,-8.104407829565312582e+00,-9.047351013922035889e+00,6.473002461289403264e+00
1.777401122174592896e+00,-8.289965234740650502e+00,-4.770694634658431355e+00,-2.476522193459445464e+00
-4.621789734514765158e+00,-6.868138402308601620e+00,3.385145492695659897e+00,-2.432653147257382020e+00
-2.937339591123045324e+00,-1.610518309195567266e+00,-2.075092838407597284e-01,-2.789067798776318163e+00
9.313338046489774147e-01,3.750637267966324018e+00,-1.069401478256988725e+01,9.183276012951150591e+00
-2.015879722171860955e+00,9.199122251893195212e+00,3.781521056046887708e+00,2.673479563349723254e+00
-2.242147357183491341e+00,9.903916923821759255e+00,4.722162825503525951e+00,3.038650059006083204e+00
-4.373003526991734446e+00,3.357664004988507034e-01,-1.731682389558468094e+00,-5.523464307979327970e+00
5.518649091334511425e+00,-3.341541110856055763e+00,-4.847106600604414339e+00,-5.729791482538840519e+00
3.124855391141962979e-01,4.884914201200194483e+00,-4.914417572850379834e+00,-2.632165359347025113e-01
2.705028798711308191e+00,-8.672943529090781922e+00,2.545477023512985770e+00,-7.015273130905760546e+00
2.833696789355767631e+00,3.013188267168290579e+00,-8.769532470329091112e+00,1.093612896165243953e+01
-7.757417377269464343e-01,5.852861138920153472e+00,-7.417581187898887762e+00,1.087843510886254528e+00
-5.857056759141629598e+00,-4.440357186936673806e+00,-7.454054938125492136e+00,7.887432035551062981e+00
-1.624542442134881970e+00,5.041977785344981200e+00,-5.253104893330375447e+00,-3.298500154188623856e-01
1.296030125128241117e+00,-1.016813539522885890e+01,4.442808304847452483e+00,-4.722055522092818869e+00
-1.731058407428789359e+00,1.065635840999273221e+00,-1.941747929711636234e+00,-4.786802443427789377e+00
-5.771444374413754019e+00,-7.920015520401477715e+00,-8.225553851573440767e+00,6.270107352325046790e+00
1.657041561793905160e+00,-8.366538603703020271e+00,-3.307027696878083844e+00,-2.255082381886765130e+00
-4.403428983260790019e+00,1.128455458715995618e+00,-1.338468774480816137e+00,-5.580980249895447720e+00
-2.575277421700066682e+00,7.803269928435865310e+00,3.988042728425942318e+00,2.020568355257145843e+00
-5.280979296224684205e+00,3.461593228774603181e-01,-8.583152002624909738e-01,-2.379056373112197420e+00
-4.312063785903049173e-01,5.202285120070060387e+00,-6.455067193360666700e+00,5.232437220459716931e-01
-2.314760520505205754e+00,-6.581347216390940780e+00,2.793117040388632510e+00,-1.127245855778692851e+00
-3.731325431944695570e+00,9.727284558370708822e+00,4.399553438069966127e+00,1.598348876391134432e+00
2.190761211133789743e+00,5.479049091528868765e+00,-1.059485267936359243e+01,1.053807560436893098e+01
8.286634031076955953e-01,5.080605729530910608e+00,-8.587727796040972805e+00,8.727576834163240704e+00
-4.133218039867222693e+00,-7.751046028281982636e+00,3.125864711358180337e+00,-1.509022057260705818e+00
-6.905181262142715326e+00,-5.707380574016582386e+00,-8.294727602041577441e+00,6.952908583412597210e+00
-2.338332184924808210e+00,8.830302791845642929e+00,4.658312769293494249e+00,2.320751389302403211e+00
-7.362370713333302064e+00,-7.833438201534659306e+00,-8.715657440641214393e+00,8.948201373968263539e+00
2.298787101018884726e+00,-9.332750035821138823e+00,2.706838489674608716e+00,-8.494461980264809142e+00
1.021968910258600927e+00,3.483706585396057598e+00,-9.074402264425035725e+00,9.577778825179484201e+00
-7.567777536328994081e+00,-4.627673787931637861e+00,-7.856562269644416396e+00,6.998691531990080428e+00
-6.899264990077951687e+00,-6.327619638858799078e+00,-8.614413622571348128e+00,8.687663345472547149e+00
1.618305769855583609e-01,3.748470457541990264e+00,-6.375463795864267702e+00,4.984975622132959416e-01
-1.644721146269951362e+00,4.575456673052578971e+00,-5.696629577452171134e+00,-9.888967803243666754e-01
2.623440548295650654e+00,-6.372358565412573839e+00,-4.836337682488592193e+00,-5.587019123943107068e+00
-8.089321933992376756e+00,-6.280180863279742454e+00,-7.307576924292312981e+00,8.542284767196019146e+00
-3.907976673901303766e+00,-1.591349025726327415e+00,-1.200610003184205077e+00,-1.962886156641919122e+00
3.146653594734678094e+00,3.827374324940968187e+00,-9.023704188190350806e+00,8.378532704547771104e+00
7.115523797974516285e+00,-4.232211559275096846e+00,-7.312417176682824760e+00,-4.584546605015765053e+00
7.405641495995417323e+00,-5.140748992420874686e+00,-7.380183784434485084e+00,-6.575990276605525153e+00
6.205808794879953183e+00,-6.232710753833719863e+00,-6.066925110717225955e+00,-5.868725007663739390e+00
-2.976058649664492073e+00,-7.651184038686656308e+00,3.371983360589861256e+00,-1.992939035216727106e+00
6.832687332330939611e+00,-3.060184122453980304e+00,-6.013700631290079812e+00,-7.335964399773334144e+00
-4.177607169084329719e-01,-9.421769951201598658e+00,1.923177423193013658e+00,-5.874024429484684617e+00
-2.577292272153770547e+00,-8.167144908345791876e+00,2.344535634588351680e+00,-1.682628869783020065e+00
-3.219519310079704155e+00,-8.490164550079708050e+00,2.830837442738760146e+00,-1.840133467235003373e+00
-8.780862519866902360e+00,9.968901857993332172e+00,1.006008563291824309e+01,6.465823153353066566e+00
3.951601214897324521e-01,-6.318055187227442637e+00,-4.746999347051244378e+00,-1.974074320609122468e+00
-4.715375174279351711e+00,-8.438127697228360091e+00,5.189722568851466988e+00,-2.276952733590105193e+00
-3.870414260401169315e-01,1.004675138874946860e+01,3.120508870274087965e+00,1.488935611074480692e+00
2.145753430358666503e+00,-8.931493949452585568e+00,1.866060100286565104e+00,-6.695711616293922752e+00
5.361689247424186178e+00,-7.150335971547468361e+00,-6.947099982203992496e+00,-5.293530951912007509e+00
-8.668491726373780182e+00,8.080457738905408860e+00,8.659690505659106918e+00,5.618157602691187691e+00
8.636550054778406871e-01,-6.690220647430410672e+00,-2.288289188751783776e+00,-2.253057525768900060e+00
-8.720824887736533526e+00,9.684942118870942807e+00,1.078775302580104345e+01,5.974519333748015804e+00
-8.518673259790965346e+00,8.162842596157322106e+00,7.836378117489408268e+00,7.973521395016036628e+00
-8.805820774814583363e-01,7.634184669983429927e+00,2.936496396872946946e+00,1.917621985044113186e+00
1.047825429370460748e+00,-6.156137015776286248e+00,-3.585100750995164010e+00,-3.377491569737049559e+00
-1.465015464548053981e+00,5.083747099606394926e+00,-6.915294027640778829e+00,1.969213602875684366e+00
-8.645908827361790117e+00,9.843000501201915498e+00,8.835764200847352257e+00,7.845062832516092044e+00
2.717318395853514978e+00,-8.265230462439612680e+00,-3.334324248461634443e+00,-3.635414146045142125e+00
6.044872190039206394e+00,-5.982766441794823642e+00,-8.002984818383421128e+00,-6.724380908992196204e+00
-5.701868127731186675e+00,-7.506793207043979343e+00,3.358124677708566264e+00,-2.367875019015426741e+00
-4.962429071498506872e+00,-8.113788027068453701e+00,3.602067954891846835e+00,-4.269813938727504699e-01
-1.307983700888805334e+00,8.606210755176769922e+00,2.601754301050247520e+00,9.650833730233279173e-01
-3.227641844305185970e+00,8.800838976486474508e+00,4.950786401826105632e+00,3.448525900890284213e+00
-5.314103161916929885e+00,-6.945859854348934270e+00,-9.393527283329209610e+00,9.204679984939293291e+00
1.799097980229370508e+00,5.651314994522991242e+00,-1.118921409256046573e+01,8.569700018459640134e+00
2.446592124710384120e+00,-8.301747959118266351e+00,-3.923259003506038400e+00,-1.637319717709221134e+00
5.473258210383583844e+00,-6.648287628711081254e+00,-5.766272437604603063e+00,-7.280257807155524397e+00
3.234689971367834538e+00,-7.496917022697432209e+00,-3.397592141809528954e+00,-2.964521766384703216e+00
3.695752325162712459e+00,5.501912607711256342e+00,-1.088789135101154848e+01,1.022792946111906076e+01
9.057757949155165189e-01,5.397263175927847101e+00,-9.744208292020617890e+00,8.849909746749284878e+00
3.901347973283201043e+00,-6.252947962586107522e+00,-6.889748512375408751e+00,-4.943572024722875824e+00
-1.173056073247314535e+00,7.156274772986455979e+00,-4.477776506291897718e+00,2.036428035504888046e-01
-7.236713536259681057e+00,8.687256828838876288e+00,1.038518246106394649e+01,7.596707124365991604e+00
-3.054116709861699697e+00,9.413422242550392838e+00,4.602244133803252701e+00,3.076471565957253240e+00
-1.291079327547217215e+00,4.964821729530710215e+00,-7.633529277699554250e+00,2.307278998841713946e+00
1.508402402677599952e-01,5.366624101075133879e+00,-6.852958658291784744e+00,1.210360977774954216e+00
1.234516482955936745e+00,3.540603957669792745e+00,-9.756453932668740947e+00,8.926106465542758883e+00
-3.317691225945937905e+00,8.512529084613785102e+00,5.555280953930175514e+00,2.301920793600416459e+00
-7.531226214766630456e+00,8.202665782050425847e+00,8.458147198753133367e+00,5.764881094292499064e+00
1.485159730423771807e+00,-8.216589744479325219e+00,2.492112880520799489e+00,-5.089242917253182341e+00
8.211741584516634163e+00,-6.027210868263781052e+00,-6.606884635233005731e+00,-6.631747999206203836e+00
4.434915656477091517e+00,4.946055843818932374e+00,-9.607570493818345270e+00,9.135306214031619021e+00
-4.018586365099529267e+00,-7.439240698818851971e-01,7.347438746514738384e-01,-2.580974804289964730e+00
-3.690815484031162885e+00,1.399146187406071551e+00,-1.658581828031535199e+00,-2.863433457465214715e+00
-2.658014196348267966e+00,-9.103054790497582260e+00,4.759882071425053596e+00,-1.496737166485104797e-01
-7.062523632256110240e+00,-5.505233174127761586e+00,-9.484291935760545300e+00,6.524330908848449795e+00
2.344502268788482446e+00,-6.822751306326172660e+00,-3.833921546837431027e+00,-1.388946274272604642e+00
-3.515215004552452172e+00,7.800097515410589821e+00,5.797989709728168961e+00,2.764832377903667648e+00
1.647945761666462783e+00,-8.145719085721589536e+00,-4.335024905100034687e+00,-3.585574053422678986e+00
-7.100880814737042357e+00,-7.156922893164867183e+00,-8.530921058826908876e+00,8.139260128037999920e+00
8.398436720213856788e+00,-4.371763707743990146e+00,-7.655763350963606051e+00,-5.642201997686129289e+00
6.068799574638392258e+00,-5.513813285899099803e+00,-5.863815545555054243e+00,-5.859907532012049280e+00
5.919250346201025970e+00,-5.391800469161373677e+00,-7.656642199616635835e+00,-5.759519491755647813e+00
-6.093827032500438001e+00,-6.454652031490981656e+00,-9.805303899765222653e+00,7.275811559356723635e+00
-2.734514228357101118e+00,-1.321848133065456343e-01,-1.315876918157702580e+00,-4.124219294158075755e+00
5.543990022945915364e+00,-5.532676359420610090e+00,-5.145541503552429674e+00,-6.845106167444719780e+00
-3.348919465233526349e+00,8.414893482754299825e+00,2.515983111918294490e+00,1.447414662259971063e+00
-2.238762113601042714e+00,-4.503782472979739326e-01,-2.514450137753644565e+00,-3.038102653674432219e+00
3.297111485578565038e+00,-9.386073673508969151e+00,1.909466473303773393e+00,-5.122734969355193790e+00
-7.826815034610354438e+00,9.301747187773200309e+00,1.013674355834689322e+01,6.003797549607447159e+00
2.448187441057211533e+00,4.180599333336661338e+00,-1.022979702312825978e+01,9.886069328110959731e+00
1.629585606827282707e+00,-7.614484779649185242e+00,-4.843386165050721281e+00,-4.105434423865818694e+00
1.296658977963236481e+00,-7.770883693939023118e+00,-6.193327532151573500e+00,-2.625269665874522929e+00
3.383085469461004635e+00,-1.004762922835654138e+01,-4.173717371621545880e+00,-2.778581891623864042e+00
2.858565964076865473e+00,-9.115353201111606296e+00,3.529364393482574691e+00,-7.261029733234715344e+00
3.081697453593519320e+00,-9.078680741321415226e+00,1.763021256166296791e+00,-5.283445322382540610e+00
2.177231750917686171e+00,-6.716562582624871602e+00,-3.866209971705631077e+00,-4.668294914577904464e+00
-4.900958949477072224e+00,2.109735347159600871e-01,-1.663367652807474784e-01,-3.280770008465288878e+00
-2.395680277801502278e+00,9.676416802719367993e+00,6.225895652373453437e+00,7.353541851138829522e-01
-2.677501383297247628e+00,8.748962686856532889e-01,-2.329145385667930501e+00,-4.485724901424064548e+00
-6.815152776341149909e+00,-8.855576159629817923e+00,-9.777663150454763752e+00,7.179435359777087911e+00
2.862920261368728791e+00,4.708185124122287846e+00,-9.827242213253645886e+00,9.031372631425197639e+00
-7.757609777907831017e+00,-7.706989947315806333e+00,-9.064806648537537370e+00,7.690888422314881012e+00
-2.219432262998380256e+00,2.392417327417868833e+00,-1.204405898911160566e+00,-3.151886551853816609e+00
2.894821070597963342e+00,-7.279655073201432458e+00,-5.344100417601381992e+00,-1.614948953305369805e+00
-3.272456779595267040e+00,7.209404027533802051e+00,3.012336398344938715e+00,2.021254630602113966e+00
5.556918915613122678e+00,-4.862970285597968179e+00,-6.191661316064456244e+00,-5.778658582946540001e+00
-9.007928154892317352e+00,6.873127946301334390e+00,9.450719069908734227e+00,4.281818258378194741e+00
-9.968259245537513635e+00,1.051386751792161078e+01,9.201321812693386448e+00,6.467032696350327292e+00
2.382894364662973885e+00,-6.624823350442825109e+00,-3.642223433219264450e+00,-1.852837881490931649e+00
-1.062219738699017313e+00,9.210840904709895582e+00,5.671723375696736014e+00,4.876093109037600293e-01
1.813459312719412742e+00,-8.575740191149312963e+00,-5.131228875512005239e+00,-1.969335217338857191e+00
2.208660093145710768e+00,-9.981636832782534441e+00,3.421962364035799897e+00,-7.569579828094783913e+00
6.517380220336767671e+00,-4.927170614992970599e+00,-6.800264893096205299e+00,-7.938486903670002981e+00
1.725154941888582094e+00,-8.468411477621703654e+00,1.705246734998771885e+00,-4.535698836167574299e+00
-2.249314828804326538e+00,9.796108999975631448e+00,3.402928125350019428e+00,6.527130708564556905e-01
6.994730979984145058e-01,-7.355027366040594039e+00,-4.603050743156797076e+00,-2.559622677073142949e+00
-5.007318773527335232e+00,1.329879958969639286e+00,-4.473280057720995240e-01,-5.721146982729894859e+00
1.278279438260815137e+00,-8.562631476399884534e+00,-5.740695419083216677e+00,-2.259764221988368238e+00
-6.157245833323498729e+00,-7.252942745367713329e+00,-7.111363905402605212e+00,6.923886729884101143e+00
4.561825797406367400e+00,-6.337835517091676252e+00,-6.394559588728889743e+00,-7.241593219913156965e+00
-1.548983098654339585e-01,-6.365348411177462751e+00,-4.162667322943707227e+00,-1.494250444327743121e+00
1.757785393553565001e+00,2.157589191514155402e+00,-8.952892083874724349e+00,8.158938648386413917e+00
-5.032990195103604236e+00,-7.950194359602098970e+00,-1.036385292756074961e+01,6.631614845617458620e+00
-6.343117347580866650e+00,-7.778577575066983663e+00,-8.810146599266882816e+00,7.314403918854499587e+00
-1.770731043057339749e+00,9.185654409388291697e+00,4.524230553839861280e+00,1.672065988351443266e+00
-4.366601461557583441e+00,-9.064142497085697414e+00,4.544843168638293740e+00,-3.866900808326392269e-01
2.459038786597685267e+00,4.565746310882606629e+00,-8.352527922261796078e+00,8.327143363590836955e+00
-7.633591868034806716e+00,8.719665229455504374e+00,1.058122389713865630e+01,6.659359718684748408e+00
-3.236208153047012814e+00,-3.172737162926627663e-01,-1.410128967995721849e+00,-4.335777277083992409e+00
-5.433296324593670512e+00,-9.200721104651863769e+00,4.539862037991399646e+00,-9.326599150547220107e-01
9.545453581571354817e-01,-9.458956714507497310e+00,1.974763534477788074e+00,-9.489031406122652612e+00
2.044766127676222123e+00,4.708570671096119042e+00,-1.076912292939279681e+01,1.051251873790875813e+01
-2.876070841957411695e+00,-9.455476822562847161e+00,4.129556425253021246e+00,-3.462307307473261320e-01
-3.940749880252147452e+00,-8.550207980247918726e+00,3.512285572789475285e+00,-4.822183976902733038e-01
4.779111116313014662e+00,-6.141738561617485992e+00,-6.173076765932929533e+00,-5.882691081646289177e+00
-9.307462044025610837e+00,7.969842831844536235e+00,9.566377958266020443e+00,4.374870564416831975e+00
2.498658004220394968e+00,4.666921715087536171e+00,-8.528100206585071064e+00,1.215785708215096328e+01
-7.000575339759051552e+00,-6.460577149368918803e+00,-9.725819934438110437e+00,6.886064615175293113e+00
-7.609431557217769537e+00,1.134311851706663887e+01,7.873920560434317650e+00,5.942684319837868046e+00
1.448391387131533259e+00,-9.816159515917394884e+00,2.045929330465142471e+00,-5.976726784670880477e+00
-4.529478284905540164e+00,-2.146603595887778271e-01,-3.822100686009060055e-01,-5.547160325302666450e+00
-3.705341245933891692e+00,-9.603508806578799906e+00,3.724374351962772334e+00,-2.619827033019527462e+00
7.035661336697637935e+00,-4.662237361248509515e+00,-4.351230210157222444e+00,-5.308200256824342489e+00
7.530012295232546560e-01,-7.418590997499570960e+00,-2.950498874431721763e+00,-4.199930990715813550e+00
6.552229145993545778e+00,-6.169184714381835910e+00,-7.309246716554769208e+00,-5.723663611246355032e+00
6.117638521400837526e+00,-5.269341135246436991e+00,-7.465792805694411172e+00,-5.650550292488375703e+00
-4.220561089584109027e+00,-7.015638381505414856e+00,3.396597731891858984e+00,-7.659271671970799833e-01
3.075325974289722097e+00,-1.065159568640921428e+01,3.395462198384022301e+00,-4.358018615226421311e+00
6.839488407273459636e+00,-4.811907205666993370e+00,-7.396024559385526942e+00,-5.933982752984515052e+00
-8.757398259291898412e+00,9.804114062397191631e+00,8.246608489863506364e+00,6.116404753721569776e+00
6.912872897342105638e+00,-4.480864286327708612e+00,-5.631008553078185486e+00,-6.043186140106300286e+00
-9.934025644183441806e-01,6.270290954044452469e+00,-6.663896910827530107e+00,2.357237374137823027e-01
-7.990267807171147485e-01,6.462343644023881950e+00,-5.310201494752481821e+00,5.634885806576932499e-01
1.166866331553258140e+00,-5.491082174117341452e+00,-5.053439687887698817e+00,-2.453460796925730047e+00
2.964935060735789385e-01,3.483886903585253769e+00,-8.394200711036578610e+00,8.417031512100203727e+00
-5.101911267944430506e+00,-9.059202161315411672e+00,1.749230570529331175e+00,-1.746109066971749613e+00
2.021097374097357680e+00,-6.272645294452237508e+00,-2.522040634768117684e+00,-1.361069684853504880e+00
1.840569751282459254e-01,5.327885562094737182e+00,-4.655410266846090828e+00,1.577434057790439548e+00
-2.748145669919159761e+00,8.106722466156723428e+00,4.063107505659768748e+00,2.728560909766487796e+00
5.639043411683355433e-01,-7.595112595096079389e+00,2.642342548923168444e+00,-6.818598557175879371e+00
7.327995591446630819e+00,-6.055263285924341154e+00,-6.692948442205079118e+00,-5.600039098643027735e+00
-7.497036470754866677e+00,8.986499187698738567e+00,9.370504708917943404e+00,5.902354329066810124e+00
-1.341415561392942823e+00,9.268706971499534930e+00,4.977481498303303553e+00,1.561292717818264730e+00
2.975425280240262538e+00,4.674536976018202061e+00,-8.863214327235953149e+00,9.914375330354843641e+00
1.207177117016204893e+00,-6.246661154596998777e+00,8.319285397262556891e-01,-6.569411059385071638e+00
-9.289986596027841159e+00,9.417770674089810612e+00,7.744496348071136183e+00,6.625160026021735149e+00
3.557471904231424009e+00,-8.084558435299081580e+00,-3.529500731733805630e+00,-2.952270597422699261e+00
1.694405518351257856e+00,4.316642239779888257e+00,-8.763211849416316923e+00,8.531066827528984930e+00
1.368796932849257519e+00,-7.112309493865855536e+00,-3.053173482593729560e+00,-2.929043958377738566e+00
1.776237746734226963e+00,3.318204960604717257e+00,-7.417367396586136863e+00,9.222311230807548554e+00
-3.222043405729914767e+00,9.120716355890218452e+00,4.384901618807246493e+00,3.477162672523420817e+00
1.216888821674291687e+00,-9.018465377384728754e+00,1.394946331336845979e+00,-6.229075849961397182e+00
3.994116302317338274e+00,-1.061592766775344643e+01,1.689325522900531062e-01,-8.088698728211868527e+00
4.992275638167491536e+00,-7.515733401112965950e+00,-3.426148052919420817e+00,-3.323422961494549632e+00
3.211213606338818582e+00,4.869755403121972748e+00,-9.236861906542367606e+00,1.046834728155631389e+01
